id,asset_id,asset_type,transaction_type,description,bo,bo_status,owning_access_group,effective_datetime,node_id,badge_no,serial_no,pallet_no,handed_over_asset,fixed_asset_no,scada_id,condition_rating,condifence_rating,maintenance_specification,bom_part_id,attached_to_asset_id,vehicle_identification_num,license_number,purchase_order_num,location_id,metrology_firmware,nic_firmware,configuration,warranty_expiration_date,warranty_detail,vendor_part_no,owning_access_group_nam,specification,hex_code,field_1,field_2,submitted_datetime,registered_datetime
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 80,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110244,LVED-5110244,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 81,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110245,LVED-5110245,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 82,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110246,LVED-5110246,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 83,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110247,LVED-5110247,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 84,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110248,LVED-5110248,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 85,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110249,LVED-5110249,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 86,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110250,LVED-5110250,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 87,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110251,LVED-5110251,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 88,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110252,LVED-5110252,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 89,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110253,LVED-5110253,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 90,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110254,LVED-5110254,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 91,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110255,LVED-5110255,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 92,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110256,LVED-5110256,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 93,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110257,LVED-5110257,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 94,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110258,LVED-5110258,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 95,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110259,LVED-5110259,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 96,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110260,LVED-5110260,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 97,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110261,LVED-5110261,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 98,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110262,LVED-5110262,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 99,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110263,LVED-5110263,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 100,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110264,LVED-5110264,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 101,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110265,LVED-5110265,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 102,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110266,LVED-5110266,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 103,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110267,LVED-5110267,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 104,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110268,LVED-5110268,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 105,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110269,LVED-5110269,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 106,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110270,LVED-5110270,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 107,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110271,LVED-5110271,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 108,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110272,LVED-5110272,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 109,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110273,LVED-5110273,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 110,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110274,LVED-5110274,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 111,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110275,LVED-5110275,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 112,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110276,LVED-5110276,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 113,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110277,LVED-5110277,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 114,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110278,LVED-5110278,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 115,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110279,LVED-5110279,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 116,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110280,LVED-5110280,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 117,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110281,LVED-5110281,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 118,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110282,LVED-5110282,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 119,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110283,LVED-5110283,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 120,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110284,LVED-5110284,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 121,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110285,LVED-5110285,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 122,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110286,LVED-5110286,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 123,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110287,LVED-5110287,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 124,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110288,LVED-5110288,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 125,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110289,LVED-5110289,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 126,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110290,LVED-5110290,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 127,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110291,LVED-5110291,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 128,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110292,LVED-5110292,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 129,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110293,LVED-5110293,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 130,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110294,LVED-5110294,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 131,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110295,LVED-5110295,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 132,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110296,LVED-5110296,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 133,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110297,LVED-5110297,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 134,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110298,LVED-5110298,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 135,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110299,LVED-5110299,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 136,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110300,LVED-5110300,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 137,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110301,LVED-5110301,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 138,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110302,LVED-5110302,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,LEVEL-ELECTRODE,ADD,L.ELECTRODE TEST SIT 139,W1-IOSvcGeneralComponent,ATTACHED,PD-S,2021-01-01T02:00:00+00:00,461395866612,LVED-5110303,LVED-5110303,,N,,,0,0,,,44474553630,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 10,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111232,ACPM-1111232,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 11,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111233,ACPM-1111233,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 12,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111234,ACPM-1111234,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 13,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111235,ACPM-1111235,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 14,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111236,ACPM-1111236,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 15,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111237,ACPM-1111237,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 16,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111238,ACPM-1111238,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 17,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111239,ACPM-1111239,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 18,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111240,ACPM-1111240,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 19,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111241,ACPM-1111241,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 20,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111242,ACPM-1111242,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 21,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111243,ACPM-1111243,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 22,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111244,ACPM-1111244,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 23,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111245,ACPM-1111245,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 24,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111246,ACPM-1111246,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 25,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111247,ACPM-1111247,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
,,AMR-FLOWMETER,ADD,AMR FLOWMETER TEST SIT 26,CM-SmartMeter,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,ACPM-1111248,ACPM-1111248,,N,,,3,2,,,,,,,211124071679,DRAFT,DRAFT,STANDARD,,,,,AMR-FLOWMETER,,,,2021-03-04T09:16:22+00:00,2021-03-04T09:16:22+00:00
